player,tourney,date,elo,surface,year,month,day
Pete Sampras,ATP Masters 1000 Indian Wells,2001.03.12,1534.3858034392206,Hard,2001,3.0,12.0
Pete Sampras,ATP Masters 1000 Miami,2001.03.19,1509.1063054813364,Hard,2001,3.0,19.0
Pete Sampras,ATP Masters 1000 Rome,2001.05.07,1472.1787548899044,Clay,2001,5.0,7.0
Pete Sampras,ATP Masters 1000 Hamburg,2001.05.14,1438.03098574466,Clay,2001,5.0,14.0
Pete Sampras,World Team Cup,2001.05.21,1422.7601495803244,Clay,2001,5.0,21.0
Pete Sampras,Roland Garros,2001.05.28,1412.670715461805,Clay,2001,5.0,28.0
Pete Sampras,London - Queen's Club,2001.06.11,1422.8162200352936,Grass,2001,6.0,11.0
Pete Sampras,Wimbledon,2001.06.25,1418.1412139793008,Grass,2001,6.0,25.0
Pete Sampras,Los Angeles,2001.07.23,1441.093255228071,Hard,2001,7.0,23.0
Pete Sampras,ATP Masters 1000 Cincinnati,2001.08.06,1426.4463188893978,Hard,2001,8.0,6.0
Pete Sampras,Long Island,2001.08.20,1440.1529633458401,Hard,2001,8.0,20.0
Pete Sampras,US Open,2001.08.27,1504.7120976264646,Hard,2001,8.0,27.0
Pete Sampras,ATP Masters 1000 Stuttgart,2001.10.15,1495.0049589173389,Hard,2001,10.0,15.0
Pete Sampras,Adelaide,2001.12.31,1464.6591863537146,Hard,2001,12.0,31.0
Pete Sampras,Australian Open,2002.01.14,1461.2238638510644,Hard,2002,1.0,14.0
Pete Sampras,Scottsdale,2002.03.04,1436.6692118171036,Hard,2002,3.0,4.0
Pete Sampras,ATP Masters 1000 Indian Wells,2002.03.11,1473.008468643929,Hard,2002,3.0,11.0
Pete Sampras,ATP Masters 1000 Miami,2002.03.18,1444.7444743598548,Hard,2002,3.0,18.0
Pete Sampras,Houston,2002.04.22,1469.4755820420346,Clay,2002,4.0,22.0
Pete Sampras,ATP Masters 1000 Rome,2002.05.06,1437.4189175892618,Clay,2002,5.0,6.0
Pete Sampras,ATP Masters 1000 Hamburg,2002.05.13,1406.758145932113,Clay,2002,5.0,13.0
Pete Sampras,World Team Cup,2002.05.20,1376.2906042697782,Clay,2002,5.0,20.0
Pete Sampras,Roland Garros,2002.05.27,1344.3835357181185,Clay,2002,5.0,27.0
Pete Sampras,Halle,2002.06.10,1321.349184276534,Grass,2002,6.0,10.0
Pete Sampras,Wimbledon,2002.06.24,1293.74655250107,Grass,2002,6.0,24.0
Pete Sampras,ATP Masters 1000 Canada,2002.07.29,1309.533626084043,Hard,2002,7.0,29.0
Pete Sampras,ATP Masters 1000 Cincinnati,2002.08.05,1310.0188704942786,Hard,2002,8.0,5.0
Pete Sampras,Long Island,2002.08.19,1282.0720721457913,Hard,2002,8.0,19.0
Pete Sampras,US Open,2002.08.26,1428.102038415293,Hard,2002,8.0,26.0
Stefan Edberg,Geneva,1982.09.20,983.0551539076532,Clay,1982,9.0,20.0
Stefan Edberg,Cologne,1982.10.25,963.3521285920584,Hard,1982,10.0,25.0
Stefan Edberg,Stockholm,1982.11.01,949.9827613131437,Hard,1982,11.0,1.0
Stefan Edberg,Nancy,1983.03.07,939.467359590799,Hard,1983,3.0,7.0
Stefan Edberg,Bournemouth,1983.04.18,1018.1506263037936,Clay,1983,4.0,18.0
Stefan Edberg,Wimbledon,1983.06.20,1039.811746678223,Grass,1983,6.0,20.0
Stefan Edberg,Bastad,1983.07.11,1051.736499995601,Clay,1983,7.0,11.0
Stefan Edberg,US Open,1983.08.30,1025.7480283400928,Hard,1983,8.0,30.0
Stefan Edberg,Basel,1983.10.10,1038.278687276465,Hard,1983,10.0,10.0
Stefan Edberg,Vienna,1983.10.17,1112.7320992779037,Hard,1983,10.0,17.0
Stefan Edberg,Stockholm,1983.10.31,1154.7659128564599,Hard,1983,10.0,31.0
Stefan Edberg,Australian Open,1983.11.29,1131.58128063455,Grass,1983,11.0,29.0
Stefan Edberg,Sydney Outdoor,1983.12.12,1120.972247548096,Grass,1983,12.0,12.0
Stefan Edberg,Philadelphia,1984.01.23,1102.6434709907223,Carpet,1984,1.0,23.0
Stefan Edberg,Richmond WCT,1984.02.01,1126.1417648331214,Carpet,1984,2.0,1.0
Stefan Edberg,Rotterdam,1984.03.12,1214.4419866794196,Carpet,1984,3.0,12.0
Stefan Edberg,Milan,1984.03.19,1342.5981404804518,Carpet,1984,3.0,19.0
Stefan Edberg,Luxembourg,1984.04.09,1307.3870688108848,Hard,1984,4.0,9.0
Stefan Edberg,Hamburg,1984.05.07,1273.7892775823213,Clay,1984,5.0,7.0
Stefan Edberg,Rome,1984.05.13,1254.5643184660346,Clay,1984,5.0,13.0
Stefan Edberg,Roland Garros,1984.05.28,1261.5648295167646,Clay,1984,5.0,28.0
Stefan Edberg,London - Queen's Club,1984.06.11,1239.2040446430794,Grass,1984,6.0,11.0
Stefan Edberg,Wimbledon,1984.06.25,1246.2383690545553,Grass,1984,6.0,25.0
Stefan Edberg,Bastad,1984.07.16,1260.6793145306865,Clay,1984,7.0,16.0
Stefan Edberg,Cincinnati,1984.08.20,1300.3981899453931,Hard,1984,8.0,20.0
Stefan Edberg,US Open,1984.08.28,1306.8490730573062,Hard,1984,8.0,28.0
Stefan Edberg,Basel,1984.10.08,1329.7827545407179,Hard,1984,10.0,8.0
Stefan Edberg,Cologne,1984.10.15,1320.9897385087568,Hard,1984,10.0,15.0
Stefan Edberg,Stockholm,1984.10.29,1297.724775030796,Hard,1984,10.0,29.0
Stefan Edberg,Wembley,1984.11.05,1268.197301432957,Carpet,1984,11.0,5.0
Stefan Edberg,Australian Open,1984.11.26,1305.4323213682262,Grass,1984,11.0,26.0
Stefan Edberg,Philadelphia,1985.01.21,1312.3207068410038,Carpet,1985,1.0,21.0
Stefan Edberg,Delray Beach,1985.02.04,1369.5220672331086,Hard,1985,2.0,4.0
Stefan Edberg,Brussels,1985.03.11,1388.1346630628534,Carpet,1985,3.0,11.0
Stefan Edberg,Rotterdam,1985.03.18,1355.3899250682198,Carpet,1985,3.0,18.0
Stefan Edberg,Dallas,1985.04.08,1380.36370738876,Carpet,1985,4.0,8.0
Stefan Edberg,Atlanta,1985.04.22,1351.456906695234,Carpet,1985,4.0,22.0
Stefan Edberg,Las Vegas,1985.04.29,1345.6471574722166,Hard,1985,4.0,29.0
Stefan Edberg,Roland Garros,1985.05.27,1395.3016988668078,Clay,1985,5.0,27.0
Stefan Edberg,Wimbledon,1985.06.24,1399.4014199990545,Grass,1985,6.0,24.0
Stefan Edberg,Bastad,1985.07.15,1410.8165220503297,Clay,1985,7.0,15.0
Stefan Edberg,Montreal - Toronto,1985.08.12,1421.6635379654308,Hard,1985,8.0,12.0
Stefan Edberg,Cincinnati,1985.08.19,1438.1610384755832,Hard,1985,8.0,19.0
Stefan Edberg,US Open,1985.08.27,1463.2349735881749,Hard,1985,8.0,27.0
Stefan Edberg,Los Angeles,1985.09.16,1469.0573709171383,Hard,1985,9.0,16.0
Stefan Edberg,San Francisco,1985.09.23,1534.525997147564,Carpet,1985,9.0,23.0
Stefan Edberg,Basel,1985.10.14,1573.5837852540628,Hard,1985,10.0,14.0
Stefan Edberg,Stockholm,1985.11.04,1580.764844485811,Hard,1985,11.0,4.0
Stefan Edberg,Wembley,1985.11.11,1555.2548914161835,Carpet,1985,11.0,11.0
Stefan Edberg,Australian Open,1985.11.25,1628.1903626321287,Grass,1985,11.0,25.0
Stefan Edberg,Masters,1986.01.14,1596.031662279184,Carpet,1986,1.0,14.0
Stefan Edberg,Philadelphia,1986.01.27,1558.2958190022564,Carpet,1986,1.0,27.0
Stefan Edberg,Boca West,1986.02.10,1558.8943421225774,Hard,1986,2.0,10.0
Stefan Edberg,Rotterdam,1986.03.24,1533.8713252135447,Carpet,1986,3.0,24.0
Stefan Edberg,Atlanta,1986.03.31,1496.481595890719,Carpet,1986,3.0,31.0
Stefan Edberg,Dallas,1986.04.07,1498.9911703340888,Carpet,1986,4.0,7.0
Stefan Edberg,Monte Carlo,1986.04.21,1509.503060956532,Clay,1986,4.0,21.0
Stefan Edberg,Roland Garros,1986.05.26,1476.7436485568264,Clay,1986,5.0,26.0
Stefan Edberg,London - Queen's Club,1986.06.09,1484.3954068747953,Grass,1986,6.0,9.0
Stefan Edberg,Wimbledon,1986.06.23,1472.1581846521094,Grass,1986,6.0,23.0
Stefan Edberg,Gstaad,1986.07.07,1499.8853309514188,Clay,1986,7.0,7.0
Stefan Edberg,Bastad,1986.07.21,1481.507204796394,Clay,1986,7.0,21.0
Stefan Edberg,Montreal - Toronto,1986.08.11,1503.1908750925531,Hard,1986,8.0,11.0
Stefan Edberg,Cincinnati,1986.08.18,1506.451286465695,Hard,1986,8.0,18.0
Stefan Edberg,US Open,1986.08.26,1538.3107031696993,Hard,1986,8.0,26.0
Stefan Edberg,Los Angeles,1986.09.15,1538.0637625359186,Hard,1986,9.0,15.0
Stefan Edberg,San Francisco,1986.09.22,1536.5316611610017,Carpet,1986,9.0,22.0
Stefan Edberg,Basel,1986.10.13,1579.150126709817,Hard,1986,10.0,13.0
Stefan Edberg,Tokyo Indoor,1986.10.20,1607.3057549118207,Carpet,1986,10.0,20.0
Stefan Edberg,Stockholm,1986.11.03,1653.6086771126943,Hard,1986,11.0,3.0
Stefan Edberg,Wembley,1986.11.10,1616.5799615131643,Carpet,1986,11.0,10.0
Stefan Edberg,Masters,1986.12.01,1615.8960513496656,Carpet,1986,12.0,1.0
Stefan Edberg,Australian Open,1987.01.12,1654.0412817268593,Grass,1987,1.0,12.0
Stefan Edberg,Indian Wells,1987.02.16,1667.0741080424923,Hard,1987,2.0,16.0
Stefan Edberg,Key Biscayne,1987.02.23,1651.7361327640222,Hard,1987,2.0,23.0
Stefan Edberg,Rotterdam,1987.03.16,1683.4197287253382,Carpet,1987,3.0,16.0
Stefan Edberg,Dallas WCT,1987.04.07,1670.3989102056269,Carpet,1987,4.0,7.0
Stefan Edberg,Tokyo Outdoor,1987.04.13,1695.4081421518865,Hard,1987,4.0,13.0
Stefan Edberg,Monte Carlo,1987.04.20,1658.1928390261478,Clay,1987,4.0,20.0
Stefan Edberg,World Team Cup,1987.05.18,1660.123598641616,Clay,1987,5.0,18.0
Stefan Edberg,Roland Garros,1987.05.25,1622.8129369093203,Clay,1987,5.0,25.0
Stefan Edberg,London - Queen's Club,1987.06.08,1600.0365858028506,Grass,1987,6.0,8.0
Stefan Edberg,Wimbledon,1987.06.22,1614.2910710172275,Grass,1987,6.0,22.0
Stefan Edberg,Bastad,1987.07.27,1602.86232665987,Clay,1987,7.0,27.0
Stefan Edberg,Montreal - Toronto,1987.08.10,1625.3504954674454,Hard,1987,8.0,10.0
Stefan Edberg,Cincinnati,1987.08.17,1679.2247205323279,Hard,1987,8.0,17.0
Stefan Edberg,US Open,1987.09.01,1672.4950717641552,Hard,1987,9.0,1.0
Stefan Edberg,Los Angeles,1987.09.21,1649.0561327925875,Hard,1987,9.0,21.0
Stefan Edberg,Tokyo Indoor,1987.10.20,1692.1619082879538,Carpet,1987,10.0,20.0
Stefan Edberg,Stockholm,1987.11.02,1713.0000190489868,Hard,1987,11.0,2.0
Stefan Edberg,Masters,1987.12.02,1711.3995921306225,Carpet,1987,12.0,2.0
Stefan Edberg,Australian Open,1988.01.11,1695.977217110614,Hard,1988,1.0,11.0
Stefan Edberg,Rotterdam,1988.02.08,1713.29021920266,Carpet,1988,2.0,8.0
Stefan Edberg,Indian Wells,1988.02.29,1677.5906850629485,Hard,1988,2.0,29.0
Stefan Edberg,Dallas WCT,1988.03.28,1667.9768496947559,Carpet,1988,3.0,28.0
Stefan Edberg,Tokyo Outdoor,1988.04.11,1659.0351301971539,Hard,1988,4.0,11.0
Stefan Edberg,Forest Hills,1988.05.02,1629.1824842811914,Clay,1988,5.0,2.0
Stefan Edberg,World Team Cup,1988.05.16,1592.818601471353,Clay,1988,5.0,16.0
Stefan Edberg,Roland Garros,1988.05.23,1590.0667204916344,Clay,1988,5.0,23.0
Stefan Edberg,London - Queen's Club,1988.06.06,1585.6917902041025,Grass,1988,6.0,6.0
Stefan Edberg,Wimbledon,1988.06.20,1639.4926758994418,Grass,1988,6.0,20.0
Stefan Edberg,Montreal - Toronto,1988.08.08,1603.4855407360856,Hard,1988,8.0,8.0
Stefan Edberg,Cincinnati,1988.08.15,1606.4766410601196,Hard,1988,8.0,15.0
Stefan Edberg,US Open,1988.08.29,1584.8229795327627,Hard,1988,8.0,29.0
Stefan Edberg,Seoul Olympics,1988.09.19,1576.1802364616215,Hard,1988,9.0,19.0
Stefan Edberg,Basel,1988.10.04,1610.600412685087,Hard,1988,10.0,4.0
Stefan Edberg,Tokyo Indoor,1988.10.18,1579.1665576523267,Carpet,1988,10.0,18.0
Stefan Edberg,Stockholm,1988.10.31,1543.300623923818,Hard,1988,10.0,31.0
Stefan Edberg,Masters,1988.11.30,1557.4077610879394,Carpet,1988,11.0,30.0
Stefan Edberg,Australian Open,1989.01.16,1555.5674441827994,Hard,1989,1.0,16.0
Stefan Edberg,Dallas WCT,1989.02.28,1527.523690676018,Carpet,1989,2.0,28.0
Stefan Edberg,Scottsdale,1989.03.06,1558.2303052419434,Hard,1989,3.0,6.0
Stefan Edberg,Indian Wells,1989.03.13,1535.6507948459298,Hard,1989,3.0,13.0
Stefan Edberg,Tokyo Outdoor,1989.04.17,1606.6110424915428,Hard,1989,4.0,17.0
Stefan Edberg,Munich,1989.05.01,1590.1364424750445,Clay,1989,5.0,1.0
Stefan Edberg,World Team Cup,1989.05.22,1613.3039717035786,Clay,1989,5.0,22.0
Stefan Edberg,Roland Garros,1989.05.29,1629.5431330111971,Clay,1989,5.0,29.0
Stefan Edberg,London - Queen's Club,1989.06.12,1591.1515816781152,Grass,1989,6.0,12.0
Stefan Edberg,Wimbledon,1989.06.26,1623.689228519009,Grass,1989,6.0,26.0
Stefan Edberg,Indianapolis,1989.08.07,1598.7418143472726,Hard,1989,8.0,7.0
Stefan Edberg,Cincinnati,1989.08.14,1602.2590893839774,Hard,1989,8.0,14.0
Stefan Edberg,US Open,1989.08.28,1579.4802765398679,Hard,1989,8.0,28.0
Stefan Edberg,Basel,1989.10.03,1568.337457593545,Hard,1989,10.0,3.0
Stefan Edberg,Tokyo Indoor,1989.10.17,1555.8441213952085,Carpet,1989,10.0,17.0
Stefan Edberg,Paris,1989.10.30,1587.844068798359,Carpet,1989,10.0,30.0
Stefan Edberg,Stockholm,1989.11.06,1598.4114610434742,Carpet,1989,11.0,6.0
Stefan Edberg,Masters,1989.11.28,1613.3136610795536,Carpet,1989,11.0,28.0
Stefan Edberg,Australian Open,1990.01.15,1679.3168351841928,Hard,1990,1.0,15.0
Stefan Edberg,ATP Masters 1000 Indian Wells,1990.03.05,1707.3804228951458,Hard,1990,3.0,5.0
Stefan Edberg,ATP Masters 1000 Miami,1990.03.16,1700.0458313496651,Hard,1990,3.0,16.0
Stefan Edberg,Tokyo Outdoor,1990.04.09,1723.1271101821667,Hard,1990,4.0,9.0
Stefan Edberg,ATP Masters 1000 Monte Carlo,1990.04.23,1688.802932730201,Clay,1990,4.0,23.0
Stefan Edberg,Munich,1990.04.30,1653.8062248205038,Clay,1990,4.0,30.0
Stefan Edberg,World Team Cup,1990.05.21,1598.9479931518347,Clay,1990,5.0,21.0
Stefan Edberg,Roland Garros,1990.05.28,1564.1921070051474,Clay,1990,5.0,28.0
Stefan Edberg,London - Queen's Club,1990.06.11,1560.9382816413274,Grass,1990,6.0,11.0
Stefan Edberg,Wimbledon,1990.06.25,1643.1029929818449,Grass,1990,6.0,25.0
Stefan Edberg,Los Angeles,1990.07.30,1668.0952549707672,Hard,1990,7.0,30.0
Stefan Edberg,ATP Masters 1000 Cincinnati,1990.08.06,1700.8904604228367,Hard,1990,8.0,6.0
Stefan Edberg,Long Island,1990.08.20,1724.4723866997494,Hard,1990,8.0,20.0
Stefan Edberg,US Open,1990.08.27,1686.532177803746,Hard,1990,8.0,27.0
Stefan Edberg,Sydney Indoor,1990.10.01,1690.9640866288635,Hard,1990,10.0,1.0
Stefan Edberg,Tokyo Indoor,1990.10.08,1680.8552570470165,Carpet,1990,10.0,8.0
Stefan Edberg,ATP Masters 1000 Stockholm,1990.10.22,1684.2041457019548,Carpet,1990,10.0,22.0
Stefan Edberg,ATP Masters 1000 Paris,1990.10.29,1725.242944101921,Carpet,1990,10.0,29.0
Stefan Edberg,ATP Tour World Championship,1990.11.12,1732.4136497289908,Carpet,1990,11.0,12.0
Stefan Edberg,Grand Slam Cup,1990.12.11,1697.5179116377271,Carpet,1990,12.0,11.0
Stefan Edberg,Australian Open,1991.01.14,1688.4622477890516,Hard,1991,1.0,14.0
Stefan Edberg,Brussels,1991.02.11,1675.9464968074828,Carpet,1991,2.0,11.0
Stefan Edberg,Stuttgart Indoor,1991.02.18,1695.5969300263662,Carpet,1991,2.0,18.0
Stefan Edberg,ATP Masters 1000 Indian Wells,1991.03.04,1683.0084115856562,Hard,1991,3.0,4.0
Stefan Edberg,ATP Masters 1000 Miami,1991.03.15,1666.7882313811206,Hard,1991,3.0,15.0
Stefan Edberg,Tokyo Outdoor,1991.04.08,1706.5841412067978,Hard,1991,4.0,8.0
Stefan Edberg,ATP Masters 1000 Monte Carlo,1991.04.22,1668.5353588169346,Clay,1991,4.0,22.0
Stefan Edberg,ATP Masters 1000 Hamburg,1991.05.06,1641.6002372214855,Clay,1991,5.0,6.0
Stefan Edberg,World Team Cup,1991.05.20,1619.3267555998846,Clay,1991,5.0,20.0
Stefan Edberg,Roland Garros,1991.05.27,1619.9638589299575,Clay,1991,5.0,27.0
Stefan Edberg,London - Queen's Club,1991.06.10,1645.9657555155588,Grass,1991,6.0,10.0
Stefan Edberg,Wimbledon,1991.06.24,1633.6239886123526,Grass,1991,6.0,24.0
Stefan Edberg,Los Angeles,1991.07.29,1607.3994260094764,Hard,1991,7.0,29.0
Stefan Edberg,ATP Masters 1000 Cincinnati,1991.08.05,1583.9072776075063,Hard,1991,8.0,5.0
Stefan Edberg,New Haven,1991.08.12,1556.631310006299,Hard,1991,8.0,12.0
Stefan Edberg,Long Island,1991.08.19,1548.9105648521427,Hard,1991,8.0,19.0
Stefan Edberg,US Open,1991.08.26,1616.7072407736296,Hard,1991,8.0,26.0
Stefan Edberg,Sydney Indoor,1991.09.30,1645.5094777234167,Hard,1991,9.0,30.0
Stefan Edberg,Tokyo Indoor,1991.10.07,1675.4777426151957,Carpet,1991,10.0,7.0
Stefan Edberg,ATP Masters 1000 Stockholm,1991.10.21,1669.9753969756525,Carpet,1991,10.0,21.0
Stefan Edberg,ATP Masters 1000 Paris,1991.10.28,1638.4128695589816,Carpet,1991,10.0,28.0
Stefan Edberg,Australian Open,1992.01.13,1641.9401940973873,Hard,1992,1.0,13.0
Stefan Edberg,Brussels,1992.02.10,1632.8480316201758,Carpet,1992,2.0,10.0
Stefan Edberg,Stuttgart Indoor,1992.02.17,1626.9716184196186,Carpet,1992,2.0,17.0
Stefan Edberg,Rotterdam,1992.02.24,1592.5861317878735,Carpet,1992,2.0,24.0
Stefan Edberg,ATP Masters 1000 Miami,1992.03.13,1557.2476980908984,Hard,1992,3.0,13.0
Stefan Edberg,Tokyo Outdoor,1992.04.06,1548.2886870353402,Hard,1992,4.0,6.0
Stefan Edberg,ATP Masters 1000 Hamburg,1992.05.04,1599.3876150039673,Clay,1992,5.0,4.0
Stefan Edberg,World Team Cup,1992.05.18,1538.183831159076,Clay,1992,5.0,18.0
Stefan Edberg,Roland Garros,1992.05.25,1522.357326457486,Clay,1992,5.0,25.0
Stefan Edberg,London - Queen's Club,1992.06.08,1514.6807312901715,Grass,1992,6.0,8.0
Stefan Edberg,Wimbledon,1992.06.22,1505.9588652336301,Grass,1992,6.0,22.0
Stefan Edberg,Stuttgart Outdoor,1992.07.13,1487.477471087461,Clay,1992,7.0,13.0
Stefan Edberg,Barcelona Olympics,1992.07.27,1454.4479016036623,Clay,1992,7.0,27.0
Stefan Edberg,ATP Masters 1000 Cincinnati,1992.08.10,1468.7377702670813,Hard,1992,8.0,10.0
Stefan Edberg,New Haven,1992.08.17,1526.6411883198202,Hard,1992,8.0,17.0
Stefan Edberg,Long Island,1992.08.24,1513.0007843330511,Hard,1992,8.0,24.0
Stefan Edberg,US Open,1992.08.31,1603.273278491423,Hard,1992,8.0,31.0
Stefan Edberg,Sydney Indoor,1992.10.05,1594.9488079455316,Hard,1992,10.0,5.0
Stefan Edberg,Tokyo Indoor,1992.10.12,1569.6494360184415,Carpet,1992,10.0,12.0
Stefan Edberg,ATP Masters 1000 Stockholm,1992.10.26,1575.00553493922,Carpet,1992,10.0,26.0
Stefan Edberg,ATP Masters 1000 Paris,1992.11.02,1562.6693013704682,Carpet,1992,11.0,2.0
Stefan Edberg,ATP Tour World Championship,1992.11.16,1543.7006290705076,Carpet,1992,11.0,16.0
Stefan Edberg,Grand Slam Cup,1992.12.08,1516.2892873784274,Carpet,1992,12.0,8.0
Stefan Edberg,Doha,1993.01.04,1515.0408266267596,Hard,1993,1.0,4.0
Stefan Edberg,Australian Open,1993.01.18,1566.424446782678,Hard,1993,1.0,18.0
Stefan Edberg,Milan,1993.02.08,1539.6422263454565,Carpet,1993,2.0,8.0
Stefan Edberg,ATP Masters 1000 Indian Wells,1993.03.01,1507.2769172617345,Hard,1993,3.0,1.0
Stefan Edberg,ATP Masters 1000 Miami,1993.03.12,1509.2768296076315,Hard,1993,3.0,12.0
Stefan Edberg,Nice,1993.04.12,1489.9760941893876,Clay,1993,4.0,12.0
Stefan Edberg,ATP Masters 1000 Monte Carlo,1993.04.19,1499.697480112765,Clay,1993,4.0,19.0
Stefan Edberg,Madrid,1993.04.26,1543.9786696869555,Clay,1993,4.0,26.0
Stefan Edberg,ATP Masters 1000 Hamburg,1993.05.03,1515.3244423963442,Clay,1993,5.0,3.0
Stefan Edberg,World Team Cup,1993.05.17,1480.7159930972698,Clay,1993,5.0,17.0
Stefan Edberg,Roland Garros,1993.05.24,1491.9572722895882,Clay,1993,5.0,24.0
Stefan Edberg,London - Queen's Club,1993.06.07,1469.1160746958346,Grass,1993,6.0,7.0
Stefan Edberg,Wimbledon,1993.06.21,1496.380331948682,Grass,1993,6.0,21.0
Stefan Edberg,ATP Masters 1000 Cincinnati,1993.08.09,1527.566547405513,Hard,1993,8.0,9.0
Stefan Edberg,New Haven,1993.08.16,1490.4524188349155,Hard,1993,8.0,16.0
Stefan Edberg,Long Island,1993.08.23,1493.0292111817014,Hard,1993,8.0,23.0
Stefan Edberg,US Open,1993.08.30,1469.4164956301815,Hard,1993,8.0,30.0
Stefan Edberg,Basel,1993.09.27,1485.388246539107,Hard,1993,9.0,27.0
Stefan Edberg,Tokyo Indoor,1993.10.11,1473.9022471038068,Carpet,1993,10.0,11.0
Stefan Edberg,ATP Masters 1000 Stockholm,1993.10.25,1469.5713514291924,Carpet,1993,10.0,25.0
Stefan Edberg,ATP Masters 1000 Paris,1993.11.01,1496.8800155776655,Carpet,1993,11.0,1.0
Stefan Edberg,ATP Tour World Championship,1993.11.15,1486.1206054028821,Carpet,1993,11.0,15.0
Stefan Edberg,Grand Slam Cup,1993.12.07,1497.6862496071121,Carpet,1993,12.0,7.0
Stefan Edberg,Doha,1994.01.03,1530.529839648253,Hard,1994,1.0,3.0
Stefan Edberg,Australian Open,1994.01.17,1536.640241930884,Hard,1994,1.0,17.0
Stefan Edberg,Stuttgart Indoor,1994.02.14,1601.9415218628446,Carpet,1994,2.0,14.0
Stefan Edberg,Scottsdale,1994.02.21,1563.332132276693,Hard,1994,2.0,21.0
Stefan Edberg,ATP Masters 1000 Indian Wells,1994.02.28,1563.8420552538953,Hard,1994,2.0,28.0
Stefan Edberg,ATP Masters 1000 Miami,1994.03.07,1557.7468874075714,Hard,1994,3.0,7.0
Stefan Edberg,Nice,1994.04.11,1527.3563687598114,Clay,1994,4.0,11.0
Stefan Edberg,ATP Masters 1000 Monte Carlo,1994.04.18,1531.068757153409,Clay,1994,4.0,18.0
Stefan Edberg,Madrid,1994.04.25,1508.2363602704943,Clay,1994,4.0,25.0
Stefan Edberg,ATP Masters 1000 Hamburg,1994.05.02,1479.2261022856776,Clay,1994,5.0,2.0
Stefan Edberg,World Team Cup,1994.05.16,1447.2287939880318,Clay,1994,5.0,16.0
Stefan Edberg,Roland Garros,1994.05.23,1416.8694149749804,Clay,1994,5.0,23.0
Stefan Edberg,London - Queen's Club,1994.06.06,1408.6768133710964,Grass,1994,6.0,6.0
Stefan Edberg,Wimbledon,1994.06.20,1379.6019677972226,Grass,1994,6.0,20.0
Stefan Edberg,Washington,1994.07.18,1437.5651473576665,Hard,1994,7.0,18.0
Stefan Edberg,ATP Masters 1000 Cincinnati,1994.08.08,1470.0194414255288,Hard,1994,8.0,8.0
Stefan Edberg,Indianapolis,1994.08.15,1465.8704401000189,Hard,1994,8.0,15.0
Stefan Edberg,Long Island,1994.08.22,1441.9402394317206,Hard,1994,8.0,22.0
Stefan Edberg,US Open,1994.08.29,1421.434182973432,Hard,1994,8.0,29.0
Stefan Edberg,Basel,1994.09.26,1404.0153051299712,Hard,1994,9.0,26.0
Stefan Edberg,Tokyo Indoor,1994.10.10,1415.4642294720777,Carpet,1994,10.0,10.0
Stefan Edberg,ATP Masters 1000 Stockholm,1994.10.24,1399.3202683334412,Carpet,1994,10.0,24.0
Stefan Edberg,ATP Masters 1000 Paris,1994.10.31,1374.8793215073254,Carpet,1994,10.0,31.0
Stefan Edberg,Antwerp,1994.11.07,1358.5298909131252,Carpet,1994,11.0,7.0
Stefan Edberg,ATP Tour World Championship,1994.11.15,1370.9812641810845,Carpet,1994,11.0,15.0
Stefan Edberg,Grand Slam Cup,1994.12.06,1354.554033143875,Carpet,1994,12.0,6.0
Stefan Edberg,Doha,1995.01.02,1416.166252875337,Hard,1995,1.0,2.0
Stefan Edberg,Australian Open,1995.01.16,1404.021308861546,Hard,1995,1.0,16.0
Stefan Edberg,Scottsdale,1995.02.27,1412.7955952923987,Hard,1995,2.0,27.0
Stefan Edberg,ATP Masters 1000 Indian Wells,1995.03.06,1450.9731110453604,Hard,1995,3.0,6.0
Stefan Edberg,ATP Masters 1000 Miami,1995.03.13,1415.7915000316964,Hard,1995,3.0,13.0
Stefan Edberg,ATP Masters 1000 Monte Carlo,1995.04.24,1383.2557390285858,Clay,1995,4.0,24.0
Stefan Edberg,Munich,1995.05.01,1385.2043819139376,Clay,1995,5.0,1.0
Stefan Edberg,ATP Masters 1000 Rome,1995.05.15,1394.2153204033013,Clay,1995,5.0,15.0
Stefan Edberg,World Team Cup,1995.05.22,1427.5387803301542,Clay,1995,5.0,22.0
Stefan Edberg,Roland Garros,1995.05.29,1417.633118010876,Clay,1995,5.0,29.0
Stefan Edberg,London - Queen's Club,1995.06.12,1393.4728654599426,Grass,1995,6.0,12.0
Stefan Edberg,Wimbledon,1995.06.26,1363.460588677053,Grass,1995,6.0,26.0
Stefan Edberg,Washington,1995.07.17,1388.2552467902804,Hard,1995,7.0,17.0
Stefan Edberg,ATP Masters 1000 Canada,1995.07.24,1362.6630311633905,Hard,1995,7.0,24.0
Stefan Edberg,ATP Masters 1000 Cincinnati,1995.08.07,1330.9778926348672,Hard,1995,8.0,7.0
Stefan Edberg,Long Island,1995.08.21,1305.5771618602087,Hard,1995,8.0,21.0
Stefan Edberg,US Open,1995.08.28,1319.4082898806726,Hard,1995,8.0,28.0
Stefan Edberg,Basel,1995.09.25,1338.3497156411447,Hard,1995,9.0,25.0
Stefan Edberg,Tokyo Indoor,1995.10.09,1313.5272156995666,Carpet,1995,10.0,9.0
Stefan Edberg,ATP Masters 1000 Essen,1995.10.23,1327.72263278718,Carpet,1995,10.0,23.0
Stefan Edberg,Stockholm,1995.11.06,1344.2551307876568,Hard,1995,11.0,6.0
