player,tourney,date,elo,surface,year,month,day
Novak Djokovic,Tennis Masters Cup,2007.11.12,1535.3374185905993,Hard,2007,11.0,12.0
Novak Djokovic,Australian Open,2008.01.14,1619.459273760952,Hard,2008,1.0,14.0
Novak Djokovic,Marseille,2008.02.11,1586.2863853723522,Hard,2008,2.0,11.0
Novak Djokovic,Dubai,2008.03.03,1581.306546487327,Hard,2008,3.0,3.0
Novak Djokovic,ATP Masters 1000 Indian Wells,2008.03.13,1639.48152363164,Hard,2008,3.0,13.0
Novak Djokovic,ATP Masters 1000 Miami,2008.03.27,1603.3960850340625,Hard,2008,3.0,27.0
Novak Djokovic,ATP Masters 1000 Monte Carlo,2008.04.20,1616.030280753548,Clay,2008,4.0,20.0
Novak Djokovic,ATP Masters 1000 Rome,2008.05.05,1656.1607326083615,Clay,2008,5.0,5.0
Novak Djokovic,ATP Masters 1000 Hamburg,2008.05.11,1648.6738607204156,Clay,2008,5.0,11.0
Novak Djokovic,Roland Garros,2008.05.25,1650.0693206062383,Clay,2008,5.0,25.0
Novak Djokovic,London - Queen's Club,2008.06.09,1658.8803341267478,Grass,2008,6.0,9.0
Novak Djokovic,Wimbledon,2008.06.23,1624.0996759544726,Grass,2008,6.0,23.0
Novak Djokovic,ATP Masters 1000 Canada,2008.07.21,1612.1517171361195,Hard,2008,7.0,21.0
Novak Djokovic,ATP Masters 1000 Cincinnati,2008.07.28,1636.1901747290142,Hard,2008,7.0,28.0
Novak Djokovic,Beijing Olympics,2008.08.11,1645.6779511683267,Hard,2008,8.0,11.0
Novak Djokovic,US Open,2008.08.25,1666.006913733956,Hard,2008,8.0,25.0
Novak Djokovic,Bangkok,2008.09.22,1649.4095843364419,Hard,2008,9.0,22.0
Novak Djokovic,ATP Masters 1000 Madrid,2008.10.12,1619.8489206087518,Hard,2008,10.0,12.0
Novak Djokovic,ATP Masters 1000 Paris,2008.10.26,1597.9660814050012,Hard,2008,10.0,26.0
Novak Djokovic,Tennis Masters Cup,2008.11.09,1596.687699952977,Hard,2008,11.0,9.0
Novak Djokovic,Brisbane,2009.01.04,1591.584713977809,Hard,2009,1.0,4.0
Novak Djokovic,Sydney,2009.01.12,1574.855665912433,Hard,2009,1.0,12.0
Novak Djokovic,Australian Open,2009.01.19,1573.7893441517385,Hard,2009,1.0,19.0
Novak Djokovic,Marseille,2009.02.16,1568.2383955642526,Hard,2009,2.0,16.0
Novak Djokovic,Dubai,2009.02.23,1620.458736028555,Hard,2009,2.0,23.0
Novak Djokovic,ATP Masters 1000 Indian Wells,2009.03.12,1614.2068750220733,Hard,2009,3.0,12.0
Novak Djokovic,ATP Masters 1000 Miami,2009.03.25,1658.0851546251313,Hard,2009,3.0,25.0
Novak Djokovic,ATP Masters 1000 Monte Carlo,2009.04.12,1673.0857631049425,Clay,2009,4.0,12.0
Novak Djokovic,ATP Masters 1000 Rome,2009.04.27,1705.171490775535,Clay,2009,4.0,27.0
Novak Djokovic,Belgrade,2009.05.04,1717.7601896858166,Clay,2009,5.0,4.0
Novak Djokovic,ATP Masters 1000 Madrid,2009.05.10,1716.0745077373447,Clay,2009,5.0,10.0
Novak Djokovic,Roland Garros,2009.05.25,1685.7877193149163,Clay,2009,5.0,25.0
Novak Djokovic,Halle,2009.06.08,1666.2404540249695,Grass,2009,6.0,8.0
Novak Djokovic,Wimbledon,2009.06.22,1652.3718741915116,Grass,2009,6.0,22.0
Novak Djokovic,ATP Masters 1000 Canada,2009.08.10,1638.793877223425,Hard,2009,8.0,10.0
Novak Djokovic,ATP Masters 1000 Cincinnati,2009.08.16,1676.0086762530514,Hard,2009,8.0,16.0
Novak Djokovic,US Open,2009.08.31,1692.4528074557031,Hard,2009,8.0,31.0
Novak Djokovic,Beijing,2009.10.05,1734.3890631019995,Hard,2009,10.0,5.0
Novak Djokovic,ATP Masters 1000 Shanghai,2009.10.11,1717.5407999742874,Hard,2009,10.0,11.0
Novak Djokovic,Basel,2009.11.02,1761.1640111064835,Hard,2009,11.0,2.0
Novak Djokovic,ATP Masters 1000 Paris,2009.11.08,1802.4744282472104,Hard,2009,11.0,8.0
Novak Djokovic,ATP Finals,2009.11.22,1780.273223989545,Hard,2009,11.0,22.0
Novak Djokovic,Australian Open,2010.01.18,1767.957918067938,Hard,2010,1.0,18.0
Novak Djokovic,Rotterdam,2010.02.08,1740.8708967317084,Hard,2010,2.0,8.0
Novak Djokovic,Dubai,2010.02.22,1765.8888462553198,Hard,2010,2.0,22.0
Novak Djokovic,ATP Masters 1000 Indian Wells,2010.03.11,1736.6169072698233,Hard,2010,3.0,11.0
Novak Djokovic,ATP Masters 1000 Miami,2010.03.24,1698.8650541314455,Hard,2010,3.0,24.0
Novak Djokovic,ATP Masters 1000 Monte Carlo,2010.04.11,1691.9181279639824,Clay,2010,4.0,11.0
Novak Djokovic,ATP Masters 1000 Rome,2010.04.25,1678.8684057783655,Clay,2010,4.0,25.0
Novak Djokovic,Belgrade,2010.05.03,1641.4865363003696,Clay,2010,5.0,3.0
Novak Djokovic,Roland Garros,2010.05.24,1627.9979797129322,Clay,2010,5.0,24.0
Novak Djokovic,London - Queen's Club,2010.06.07,1592.7042008011365,Grass,2010,6.0,7.0
Novak Djokovic,Wimbledon,2010.06.21,1606.859502640738,Grass,2010,6.0,21.0
Novak Djokovic,ATP Masters 1000 Canada,2010.08.09,1609.6733330724514,Hard,2010,8.0,9.0
Novak Djokovic,ATP Masters 1000 Cincinnati,2010.08.15,1612.800127168984,Hard,2010,8.0,15.0
Novak Djokovic,US Open,2010.08.30,1667.910743592401,Hard,2010,8.0,30.0
Novak Djokovic,Beijing,2010.10.04,1712.0271749916394,Hard,2010,10.0,4.0
Novak Djokovic,ATP Masters 1000 Shanghai,2010.10.10,1711.8023618942154,Hard,2010,10.0,10.0
Novak Djokovic,Basel,2010.11.01,1713.7218647015554,Hard,2010,11.0,1.0
Novak Djokovic,ATP Masters 1000 Paris,2010.11.07,1683.3126067197954,Hard,2010,11.0,7.0
Novak Djokovic,ATP Finals,2010.11.21,1673.1050724393622,Hard,2010,11.0,21.0
Novak Djokovic,Australian Open,2011.01.17,1755.1845171406485,Hard,2011,1.0,17.0
Novak Djokovic,Dubai,2011.02.21,1798.5864603578025,Hard,2011,2.0,21.0
Novak Djokovic,ATP Masters 1000 Indian Wells,2011.03.10,1851.8290942754888,Hard,2011,3.0,10.0
Novak Djokovic,ATP Masters 1000 Miami,2011.03.23,1884.0654255065451,Hard,2011,3.0,23.0
Novak Djokovic,Belgrade,2011.04.25,1890.5046793835165,Clay,2011,4.0,25.0
Novak Djokovic,ATP Masters 1000 Madrid,2011.05.01,1922.1873449641118,Clay,2011,5.0,1.0
Novak Djokovic,ATP Masters 1000 Rome,2011.05.08,1953.5865252882352,Clay,2011,5.0,8.0
Novak Djokovic,Roland Garros,2011.05.22,1936.6048044274703,Clay,2011,5.0,22.0
Novak Djokovic,Wimbledon,2011.06.20,1963.0696650579646,Grass,2011,6.0,20.0
Novak Djokovic,ATP Masters 1000 Canada,2011.08.08,1978.162903636142,Hard,2011,8.0,8.0
Novak Djokovic,ATP Masters 1000 Cincinnati,2011.08.14,1953.9384957958905,Hard,2011,8.0,14.0
Novak Djokovic,US Open,2011.08.29,1982.6466891357968,Hard,2011,8.0,29.0
Novak Djokovic,Basel,2011.10.31,1947.6763764515488,Hard,2011,10.0,31.0
Novak Djokovic,ATP Masters 1000 Paris,2011.11.07,1915.129946621864,Hard,2011,11.0,7.0
Novak Djokovic,ATP Finals,2011.11.20,1851.5565415358276,Hard,2011,11.0,20.0
Novak Djokovic,Australian Open,2012.01.16,1899.0119315862976,Hard,2012,1.0,16.0
Novak Djokovic,Dubai,2012.02.27,1878.5484552590383,Hard,2012,2.0,27.0
Novak Djokovic,ATP Masters 1000 Indian Wells,2012.03.08,1854.3301428606449,Hard,2012,3.0,8.0
Novak Djokovic,ATP Masters 1000 Miami,2012.03.21,1896.1287266789334,Hard,2012,3.0,21.0
Novak Djokovic,ATP Masters 1000 Monte Carlo,2012.04.15,1882.9595514206264,Clay,2012,4.0,15.0
Novak Djokovic,ATP Masters 1000 Madrid,2012.05.06,1852.4752898600705,Clay,2012,5.0,6.0
Novak Djokovic,ATP Masters 1000 Rome,2012.05.13,1869.6747140936095,Clay,2012,5.0,13.0
Novak Djokovic,Roland Garros,2012.05.27,1886.0880608458774,Clay,2012,5.0,27.0
Novak Djokovic,Wimbledon,2012.06.25,1874.9705022602536,Grass,2012,6.0,25.0
Novak Djokovic,London Olympics,2012.07.25,1837.2941706680688,Grass,2012,7.0,25.0
Novak Djokovic,ATP Masters 1000 Canada,2012.08.06,1864.0332295327173,Hard,2012,8.0,6.0
Novak Djokovic,ATP Masters 1000 Cincinnati,2012.08.12,1869.0669689749332,Hard,2012,8.0,12.0
Novak Djokovic,US Open,2012.08.27,1876.9383547044947,Hard,2012,8.0,27.0
Novak Djokovic,Beijing,2012.10.01,1889.566472482859,Hard,2012,10.0,1.0
Novak Djokovic,ATP Masters 1000 Shanghai,2012.10.07,1923.0131614166467,Hard,2012,10.0,7.0
Novak Djokovic,ATP Masters 1000 Paris,2012.10.29,1886.5627820072846,Hard,2012,10.0,29.0
Novak Djokovic,ATP Finals,2012.11.05,1945.4779338734968,Hard,2012,11.0,5.0
Novak Djokovic,Australian Open,2013.01.14,1982.611769800549,Hard,2013,1.0,14.0
Novak Djokovic,Dubai,2013.02.25,1999.3584203649427,Hard,2013,2.0,25.0
Novak Djokovic,ATP Masters 1000 Indian Wells,2013.03.07,1976.4966406808758,Hard,2013,3.0,7.0
Novak Djokovic,ATP Masters 1000 Miami,2013.03.20,1940.5298295294808,Hard,2013,3.0,20.0
Novak Djokovic,ATP Masters 1000 Monte Carlo,2013.04.14,1965.883765611464,Clay,2013,4.0,14.0
Novak Djokovic,ATP Masters 1000 Madrid,2013.05.05,1927.9715817643028,Clay,2013,5.0,5.0
Novak Djokovic,ATP Masters 1000 Rome,2013.05.12,1898.3600151905505,Clay,2013,5.0,12.0
Novak Djokovic,Roland Garros,2013.05.27,1895.9435444125384,Clay,2013,5.0,27.0
Novak Djokovic,Wimbledon,2013.06.24,1898.6901358320983,Grass,2013,6.0,24.0
Novak Djokovic,ATP Masters 1000 Canada,2013.08.05,1889.6804974102251,Hard,2013,8.0,5.0
Novak Djokovic,ATP Masters 1000 Cincinnati,2013.08.11,1857.2410780350015,Hard,2013,8.0,11.0
Novak Djokovic,US Open,2013.08.26,1866.3300780538877,Hard,2013,8.0,26.0
Novak Djokovic,Beijing,2013.09.30,1908.4173046287985,Hard,2013,9.0,30.0
Novak Djokovic,ATP Masters 1000 Shanghai,2013.10.07,1936.2192961637795,Hard,2013,10.0,7.0
Novak Djokovic,ATP Masters 1000 Paris,2013.10.28,1959.709664664952,Hard,2013,10.0,28.0
Novak Djokovic,ATP Finals,2013.11.04,2004.6414289635293,Hard,2013,11.0,4.0
Novak Djokovic,Australian Open,2014.01.13,1973.6050948905536,Hard,2014,1.0,13.0
Novak Djokovic,Dubai,2014.02.24,1946.004783804596,Hard,2014,2.0,24.0
Novak Djokovic,ATP Masters 1000 Indian Wells,2014.03.06,1970.0282637544656,Hard,2014,3.0,6.0
Novak Djokovic,ATP Masters 1000 Miami,2014.03.19,2002.6799206627506,Hard,2014,3.0,19.0
Novak Djokovic,ATP Masters 1000 Monte Carlo,2014.04.13,1974.7787116612844,Clay,2014,4.0,13.0
Novak Djokovic,ATP Masters 1000 Rome,2014.05.11,2001.468811355167,Clay,2014,5.0,11.0
Novak Djokovic,Roland Garros,2014.05.26,1992.2378409217115,Clay,2014,5.0,26.0
Novak Djokovic,Wimbledon,2014.06.23,2017.9770170880756,Grass,2014,6.0,23.0
Novak Djokovic,ATP Masters 1000 Canada,2014.08.04,1983.3006233140286,Hard,2014,8.0,4.0
Novak Djokovic,ATP Masters 1000 Cincinnati,2014.08.10,1946.7976930199893,Hard,2014,8.0,10.0
Novak Djokovic,US Open,2014.08.25,1925.9164326551236,Hard,2014,8.0,25.0
Novak Djokovic,Beijing,2014.09.29,1950.2220330849075,Hard,2014,9.0,29.0
Novak Djokovic,ATP Masters 1000 Shanghai,2014.10.05,1930.2705814942365,Hard,2014,10.0,5.0
Novak Djokovic,ATP Masters 1000 Paris,2014.10.27,1964.2213764841172,Hard,2014,10.0,27.0
Novak Djokovic,ATP Finals,2014.11.09,2002.24205537948,Hard,2014,11.0,9.0
Novak Djokovic,Doha,2015.01.05,1964.3501222554682,Hard,2015,1.0,5.0
Novak Djokovic,Australian Open,2015.01.19,1991.2567764935707,Hard,2015,1.0,19.0
Novak Djokovic,Dubai,2015.02.23,1972.4795852075158,Hard,2015,2.0,23.0
Novak Djokovic,ATP Masters 1000 Indian Wells,2015.03.12,2003.281206479275,Hard,2015,3.0,12.0
Novak Djokovic,ATP Masters 1000 Miami,2015.03.25,2022.8714448507346,Hard,2015,3.0,25.0
Novak Djokovic,ATP Masters 1000 Monte Carlo,2015.04.12,2039.7294609172552,Clay,2015,4.0,12.0
Novak Djokovic,ATP Masters 1000 Rome,2015.05.10,2063.7765638008427,Clay,2015,5.0,10.0
Novak Djokovic,Roland Garros,2015.05.24,2043.940019384265,Clay,2015,5.0,24.0
Novak Djokovic,Wimbledon,2015.06.29,2065.5416980673826,Grass,2015,6.0,29.0
Novak Djokovic,ATP Masters 1000 Canada,2015.08.10,2037.6907061640647,Hard,2015,8.0,10.0
Novak Djokovic,ATP Masters 1000 Cincinnati,2015.08.16,2018.9863091418013,Hard,2015,8.0,16.0
Novak Djokovic,US Open,2015.08.31,2043.3334025435424,Hard,2015,8.0,31.0
Novak Djokovic,Beijing,2015.10.05,2055.4867400220664,Hard,2015,10.0,5.0
Novak Djokovic,ATP Masters 1000 Shanghai,2015.10.11,2071.8545016492626,Hard,2015,10.0,11.0
Novak Djokovic,ATP Masters 1000 Paris,2015.11.02,2091.1745881715333,Hard,2015,11.0,2.0
Novak Djokovic,ATP Finals,2015.11.15,2064.2839672902583,Hard,2015,11.0,15.0
Novak Djokovic,Doha,2016.01.04,2097.6507555939747,Hard,2016,1.0,4.0
Novak Djokovic,Australian Open,2016.01.18,2121.407290190867,Hard,2016,1.0,18.0
Novak Djokovic,Dubai,2016.02.22,2082.797965168643,Hard,2016,2.0,22.0
Novak Djokovic,ATP Masters 1000 Indian Wells,2016.03.10,2096.799420753612,Hard,2016,3.0,10.0
Novak Djokovic,ATP Masters 1000 Miami,2016.03.23,2109.084371360423,Hard,2016,3.0,23.0
Novak Djokovic,ATP Masters 1000 Monte Carlo,2016.04.10,2069.357289887455,Clay,2016,4.0,10.0
Novak Djokovic,ATP Masters 1000 Madrid,2016.05.01,2090.021242260367,Clay,2016,5.0,1.0
Novak Djokovic,ATP Masters 1000 Rome,2016.05.08,2069.9989238624426,Clay,2016,5.0,8.0
Novak Djokovic,Roland Garros,2016.05.22,2090.968032589662,Clay,2016,5.0,22.0
Novak Djokovic,Wimbledon,2016.06.27,2052.4038266488265,Grass,2016,6.0,27.0
Novak Djokovic,ATP Masters 1000 Canada,2016.07.25,2067.2654160326183,Hard,2016,7.0,25.0
Novak Djokovic,Rio de Janeiro Olympic Games,2016.08.04,2029.165317506295,Hard,2016,8.0,4.0
Novak Djokovic,US Open,2016.08.29,2004.434925492327,Hard,2016,8.0,29.0
Novak Djokovic,ATP Masters 1000 Shanghai,2016.10.09,1970.898163057743,Hard,2016,10.0,9.0
Novak Djokovic,ATP Masters 1000 Paris,2016.10.31,1943.3150823328765,Hard,2016,10.0,31.0
Novak Djokovic,ATP Finals,2016.11.13,1946.7228658537024,Hard,2016,11.0,13.0
Novak Djokovic,Doha,2017.01.02,1976.5832511140686,Hard,2017,1.0,2.0
Novak Djokovic,Australian Open,2017.01.16,1938.6080844546368,Hard,2017,1.0,16.0
Novak Djokovic,Acapulco,2017.02.27,1911.5611996486773,Hard,2017,2.0,27.0
Novak Djokovic,ATP Masters 1000 Indian Wells,2017.03.09,1887.5872265078824,Hard,2017,3.0,9.0
Novak Djokovic,ATP Masters 1000 Monte Carlo,2017.04.16,1861.0032749300085,Clay,2017,4.0,16.0
Novak Djokovic,ATP Masters 1000 Madrid,2017.05.07,1850.938677912092,Clay,2017,5.0,7.0
Novak Djokovic,ATP Masters 1000 Rome,2017.05.14,1848.4132319947028,Clay,2017,5.0,14.0
Novak Djokovic,Roland Garros,2017.05.28,1828.6215183908207,Clay,2017,5.0,28.0
Novak Djokovic,Eastbourne,2017.06.26,1843.3138203955907,Grass,2017,6.0,26.0
Novak Djokovic,Wimbledon,2017.07.03,1817.4561984755042,Grass,2017,7.0,3.0
Novak Djokovic,Australian Open,2018.01.15,1793.8859183074173,Hard,2018,1.0,15.0
Novak Djokovic,ATP Masters 1000 Indian Wells,2018.03.08,1754.8701847839857,Hard,2018,3.0,8.0
Novak Djokovic,ATP Masters 1000 Miami,2018.03.21,1718.2980833437682,Hard,2018,3.0,21.0
Novak Djokovic,ATP Masters 1000 Monte Carlo,2018.04.15,1698.8217315819747,Clay,2018,4.0,15.0
Novak Djokovic,Barcelona,2018.04.23,1663.1254169239373,Clay,2018,4.0,23.0
Novak Djokovic,ATP Masters 1000 Madrid,2018.05.06,1646.1605100809147,Clay,2018,5.0,6.0
Novak Djokovic,ATP Masters 1000 Rome,2018.05.13,1667.4374300896802,Clay,2018,5.0,13.0
Novak Djokovic,Roland Garros,2018.05.27,1657.0150251028788,Clay,2018,5.0,27.0
Novak Djokovic,London - Queen's Club,2018.06.18,1667.410022749654,Grass,2018,6.0,18.0
Novak Djokovic,Wimbledon,2018.07.02,1750.0274448799496,Grass,2018,7.0,2.0
Novak Djokovic,ATP Masters 1000 Canada,2018.08.06,1720.3602818715729,Hard,2018,8.0,6.0
Novak Djokovic,ATP Masters 1000 Cincinnati,2018.08.12,1790.168102710805,Hard,2018,8.0,12.0
Novak Djokovic,US Open,2018.08.27,1829.3376738983832,Hard,2018,8.0,27.0
Novak Djokovic,ATP Masters 1000 Shanghai,2018.10.07,1857.806803047906,Hard,2018,10.0,7.0
Novak Djokovic,ATP Masters 1000 Paris,2018.10.29,1852.8403523257168,Hard,2018,10.0,29.0
Novak Djokovic,Nitto ATP Finals,2018.11.11,1849.2852492743207,Hard,2018,11.0,11.0
Novak Djokovic,Qatar ExxonMobil Open,2018.12.31,1822.1287673928296,Hard,2018,12.0,31.0
Novak Djokovic,Australian Open,2019.01.14,1876.5951601883428,Hard,2019,1.0,14.0
Novak Djokovic,BNP Paribas Open,2019.03.07,1839.4091559015685,Hard,2019,3.0,7.0
Novak Djokovic,Miami Open presented by Itau,2019.03.20,1807.5820056633484,Hard,2019,3.0,20.0
Novak Djokovic,Rolex Monte-Carlo Masters,2019.04.14,1783.3617412097021,Clay,2019,4.0,14.0
Novak Djokovic,Mutua Madrid Open,2019.05.05,1819.2578329268408,Clay,2019,5.0,5.0
Novak Djokovic,Internazionali BNL d'Italia,2019.05.12,1818.772705208185,Clay,2019,5.0,12.0
Novak Djokovic,Roland Garros,2019.05.26,1806.1452352556325,Clay,2019,5.0,26.0
Novak Djokovic,Wimbledon,2019.07.01,1850.68753702852,Grass,2019,7.0,1.0
Novak Djokovic,Western & Southern Open,2019.08.11,1827.5971931701686,Hard,2019,8.0,11.0
Novak Djokovic,US Open,2019.08.26,1797.0629498655132,Hard,2019,8.0,26.0
Novak Djokovic,Rakuten Japan Open Tennis Championships,2019.09.30,1814.2964240060999,Hard,2019,9.0,30.0
Novak Djokovic,Rolex Shanghai Masters,2019.10.06,1789.6949338344045,Hard,2019,10.0,6.0
Novak Djokovic,Rolex Paris Masters,2019.10.28,1815.7367732906848,Hard,2019,10.0,28.0
Novak Djokovic,Nitto ATP Finals,2019.11.10,1767.2989230322635,Hard,2019,11.0,10.0
Rafael Nadal,Mallorca,2002.04.29,1008.3475071443703,Clay,2002,4.0,29.0
Rafael Nadal,ATP Masters 1000 Monte Carlo,2003.04.14,1070.9203714796702,Clay,2003,4.0,14.0
Rafael Nadal,Barcelona,2003.04.21,1079.3174510940507,Clay,2003,4.0,21.0
Rafael Nadal,ATP Masters 1000 Hamburg,2003.05.12,1136.4815963428498,Clay,2003,5.0,12.0
Rafael Nadal,Wimbledon,2003.06.23,1149.7091659500552,Grass,2003,6.0,23.0
Rafael Nadal,Bastad,2003.07.07,1167.5993083190838,Clay,2003,7.0,7.0
Rafael Nadal,Stuttgart,2003.07.14,1167.4678164034376,Clay,2003,7.0,14.0
Rafael Nadal,Umag,2003.07.21,1198.8697244762884,Clay,2003,7.0,21.0
Rafael Nadal,US Open,2003.08.25,1196.5911095748731,Hard,2003,8.0,25.0
Rafael Nadal,Lyon,2003.10.06,1174.0143877116866,Carpet,2003,10.0,6.0
Rafael Nadal,ATP Masters 1000 Madrid,2003.10.13,1147.4250129896539,Hard,2003,10.0,13.0
Rafael Nadal,Basel,2003.10.20,1137.3510446695498,Carpet,2003,10.0,20.0
Rafael Nadal,Chennai,2004.01.05,1110.3926703525617,Hard,2004,1.0,5.0
Rafael Nadal,Auckland,2004.01.12,1196.8449478627388,Hard,2004,1.0,12.0
Rafael Nadal,Australian Open,2004.01.19,1217.4045169228868,Hard,2004,1.0,19.0
Rafael Nadal,Milan,2004.02.09,1206.4746787410295,Carpet,2004,2.0,9.0
Rafael Nadal,Dubai,2004.03.01,1229.7266180752365,Hard,2004,3.0,1.0
Rafael Nadal,ATP Masters 1000 Indian Wells,2004.03.08,1238.828478877473,Hard,2004,3.0,8.0
Rafael Nadal,ATP Masters 1000 Miami,2004.03.22,1272.5527965391361,Hard,2004,3.0,22.0
Rafael Nadal,Estoril,2004.04.12,1264.6706718867401,Clay,2004,4.0,12.0
Rafael Nadal,Bastad,2004.07.05,1276.5331861137486,Clay,2004,7.0,5.0
Rafael Nadal,Stuttgart,2004.07.12,1278.0443131690865,Clay,2004,7.0,12.0
Rafael Nadal,ATP Masters 1000 Canada,2004.07.26,1268.3571343572244,Hard,2004,7.0,26.0
Rafael Nadal,ATP Masters 1000 Cincinnati,2004.08.02,1252.062967719297,Hard,2004,8.0,2.0
Rafael Nadal,Sopot,2004.08.09,1314.8363265171781,Clay,2004,8.0,9.0
Rafael Nadal,US Open,2004.08.30,1312.5010278181196,Hard,2004,8.0,30.0
Rafael Nadal,Palermo,2004.09.27,1285.5277557043025,Clay,2004,9.0,27.0
Rafael Nadal,Lyon,2004.10.04,1254.963283463783,Carpet,2004,10.0,4.0
Rafael Nadal,ATP Masters 1000 Madrid,2004.10.18,1246.5157276113314,Hard,2004,10.0,18.0
Rafael Nadal,Basel,2004.10.25,1223.1565541666655,Carpet,2004,10.0,25.0
Rafael Nadal,Doha,2005.01.03,1254.6384327799922,Hard,2005,1.0,3.0
Rafael Nadal,Auckland,2005.01.10,1231.9566034555228,Hard,2005,1.0,10.0
Rafael Nadal,Australian Open,2005.01.17,1273.5078315685805,Hard,2005,1.0,17.0
Rafael Nadal,Buenos Aires,2005.02.07,1279.7007054300352,Clay,2005,2.0,7.0
Rafael Nadal,Costa do Sauipe,2005.02.14,1345.524086656887,Clay,2005,2.0,14.0
Rafael Nadal,Acapulco,2005.02.21,1395.756442793368,Clay,2005,2.0,21.0
Rafael Nadal,ATP Masters 1000 Miami,2005.03.21,1460.2994857905514,Hard,2005,3.0,21.0
Rafael Nadal,Valencia,2005.04.04,1439.4534257446114,Clay,2005,4.0,4.0
Rafael Nadal,ATP Masters 1000 Monte Carlo,2005.04.11,1505.4514014523152,Clay,2005,4.0,11.0
Rafael Nadal,Barcelona,2005.04.18,1546.4294774175562,Clay,2005,4.0,18.0
Rafael Nadal,ATP Masters 1000 Rome,2005.05.02,1600.3083668636425,Clay,2005,5.0,2.0
Rafael Nadal,Roland Garros,2005.05.23,1663.0117299837518,Clay,2005,5.0,23.0
Rafael Nadal,Halle,2005.06.06,1623.5798036194171,Grass,2005,6.0,6.0
Rafael Nadal,Wimbledon,2005.06.20,1589.2517022045786,Grass,2005,6.0,20.0
Rafael Nadal,Bastad,2005.07.04,1616.4345849952986,Clay,2005,7.0,4.0
Rafael Nadal,Stuttgart,2005.07.18,1639.7724394311304,Clay,2005,7.0,18.0
Rafael Nadal,ATP Masters 1000 Canada,2005.08.08,1674.29869760925,Hard,2005,8.0,8.0
Rafael Nadal,ATP Masters 1000 Cincinnati,2005.08.15,1637.7793841349185,Hard,2005,8.0,15.0
Rafael Nadal,US Open,2005.08.29,1607.3202118908475,Hard,2005,8.0,29.0
Rafael Nadal,Beijing,2005.09.12,1633.0790847018561,Hard,2005,9.0,12.0
Rafael Nadal,ATP Masters 1000 Madrid,2005.10.17,1668.2805714489275,Hard,2005,10.0,17.0
Rafael Nadal,Marseille,2006.02.13,1639.9947648872635,Hard,2006,2.0,13.0
Rafael Nadal,Dubai,2006.02.27,1682.9682244649432,Hard,2006,2.0,27.0
Rafael Nadal,ATP Masters 1000 Indian Wells,2006.03.06,1666.843388854198,Hard,2006,3.0,6.0
Rafael Nadal,ATP Masters 1000 Miami,2006.03.20,1631.6989965658918,Hard,2006,3.0,20.0
Rafael Nadal,ATP Masters 1000 Monte Carlo,2006.04.17,1684.4148950505096,Clay,2006,4.0,17.0
Rafael Nadal,Barcelona,2006.04.24,1701.2280894105895,Clay,2006,4.0,24.0
Rafael Nadal,ATP Masters 1000 Rome,2006.05.08,1746.4740745794593,Clay,2006,5.0,8.0
Rafael Nadal,Roland Garros,2006.05.29,1791.541376961566,Clay,2006,5.0,29.0
Rafael Nadal,London - Queen's Club,2006.06.12,1759.1175140378534,Grass,2006,6.0,12.0
Rafael Nadal,Wimbledon,2006.06.26,1756.9864307115076,Grass,2006,6.0,26.0
Rafael Nadal,ATP Masters 1000 Canada,2006.08.07,1725.523977245884,Hard,2006,8.0,7.0
Rafael Nadal,ATP Masters 1000 Cincinnati,2006.08.14,1695.9033169988925,Hard,2006,8.0,14.0
Rafael Nadal,US Open,2006.08.28,1667.0163429049226,Hard,2006,8.0,28.0
Rafael Nadal,Stockholm,2006.10.09,1629.9477464090278,Hard,2006,10.0,9.0
Rafael Nadal,ATP Masters 1000 Madrid,2006.10.16,1610.3027960066822,Hard,2006,10.0,16.0
Rafael Nadal,Tennis Masters Cup,2006.11.13,1596.6890566294173,Hard,2006,11.0,13.0
Rafael Nadal,Chennai,2007.01.01,1566.5150124726126,Hard,2007,1.0,1.0
Rafael Nadal,Sydney,2007.01.08,1530.6995424881463,Hard,2007,1.0,8.0
Rafael Nadal,Australian Open,2007.01.15,1540.2649060802896,Hard,2007,1.0,15.0
Rafael Nadal,Dubai,2007.02.26,1530.9443488346294,Hard,2007,2.0,26.0
Rafael Nadal,ATP Masters 1000 Indian Wells,2007.03.05,1594.589964884861,Hard,2007,3.0,5.0
Rafael Nadal,ATP Masters 1000 Miami,2007.03.19,1581.5260251555164,Hard,2007,3.0,19.0
Rafael Nadal,ATP Masters 1000 Monte Carlo,2007.04.15,1642.3887577091193,Clay,2007,4.0,15.0
Rafael Nadal,Barcelona,2007.04.23,1674.0374210834907,Clay,2007,4.0,23.0
Rafael Nadal,ATP Masters 1000 Rome,2007.05.07,1712.9242088565077,Clay,2007,5.0,7.0
Rafael Nadal,ATP Masters 1000 Hamburg,2007.05.14,1716.3630700550614,Clay,2007,5.0,14.0
Rafael Nadal,Roland Garros,2007.05.28,1770.0759467822281,Clay,2007,5.0,28.0
Rafael Nadal,London - Queen's Club,2007.06.11,1734.629821197325,Grass,2007,6.0,11.0
Rafael Nadal,Wimbledon,2007.06.25,1748.091935062168,Grass,2007,6.0,25.0
Rafael Nadal,Stuttgart,2007.07.16,1758.7383159658198,Clay,2007,7.0,16.0
Rafael Nadal,ATP Masters 1000 Canada,2007.08.05,1738.5636052148513,Hard,2007,8.0,5.0
